file,class,,cbo,loc,wmc
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\client\rmq\RMQSqlConsumer.java,org.apache.rocketmq.test.client.rmq.RMQSqlConsumer,,5,17,3
C:\oodass1\projects\rocketmq\namesrv\src\test\java\org\apache\rocketmq\namesrv\processor\ClusterTestRequestProcessorTest.java,org.apache.rocketmq.namesrv.processor.ClusterTestRequestProcessorTest,,21,119,12
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\AuthorizationEvaluator.java,org.apache.rocketmq.auth.authorization.AuthorizationEvaluator,,4,15,4
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\producer\SendResult.java,org.apache.rocketmq.client.producer.SendResult,,4,99,26
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\route\ClusterTopicRouteService.java,org.apache.rocketmq.proxy.service.route.ClusterTopicRouteService,,11,20,5
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\provider\FileSegmentFactoryTest.java,org.apache.rocketmq.tieredstore.provider.FileSegmentFactoryTest,,9,32,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\namesrv\WipeWritePermOfBrokerRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.namesrv.WipeWritePermOfBrokerRequestHeader,,3,11,3
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\queue\RocksDBConsumeQueueStore.java,org.apache.rocketmq.store.queue.RocksDBConsumeQueueStore,,26,449,95
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\body\ResetOffsetBodyTest.java,org.apache.rocketmq.remoting.protocol.body.ResetOffsetBodyTest,,4,16,1
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\GroupTransferService.java,org.apache.rocketmq.store.ha.GroupTransferService,,11,113,31
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\MQClientAPIImpl.java,org.apache.rocketmq.client.impl.MQClientAPIImpl,,204,2577,505
C:\oodass1\projects\rocketmq\openmessaging\src\test\java\io\openmessaging\rocketmq\consumer\PushConsumerImplTest.java,io.openmessaging.rocketmq.consumer.PushConsumerImplTest$Anonymous1,,4,7,1
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\RocksDBConsumeQueueTest.java,org.apache.rocketmq.store.queue.RocksDBConsumeQueueTest,,8,34,3
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\latency\MQFaultStrategy.java,org.apache.rocketmq.client.latency.MQFaultStrategy,,11,128,27
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\thread\ThreadPoolWrapper.java,org.apache.rocketmq.common.thread.ThreadPoolWrapper$ThreadPoolWrapperBuilder,,3,25,6
C:\oodass1\projects\rocketmq\tieredstore\src\test\java\org\apache\rocketmq\tieredstore\file\FlatMessageFileTest.java,org.apache.rocketmq.tieredstore.file.FlatMessageFileTest,,17,143,8
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\CMResult.java,org.apache.rocketmq.remoting.protocol.body.CMResult,,0,1,0
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\base\IntegrationTestBase.java,org.apache.rocketmq.test.base.IntegrationTestBase$Anonymous1,,1,28,9
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\config\v1\RocksDBTopicConfigManager.java,org.apache.rocketmq.broker.config.v1.RocksDBTopicConfigManager,,10,201,46
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\listener\MessageListenerOrderly.java,org.apache.rocketmq.client.consumer.listener.MessageListenerOrderly,,4,3,1
C:\oodass1\projects\rocketmq\tieredstore\src\main\java\org\apache\rocketmq\tieredstore\metrics\TieredStoreMetricsManager.java,org.apache.rocketmq.tieredstore.metrics.TieredStoreMetricsManager,,24,146,20
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\route\CreateAndUpdateTopicIT.java,org.apache.rocketmq.test.route.CreateAndUpdateTopicIT,,6,84,7
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyRemotingClientTest.java,org.apache.rocketmq.remoting.netty.NettyRemotingClientTest$Anonymous2,,3,7,1
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\trace\TraceViewTest.java,org.apache.rocketmq.client.trace.TraceViewTest,,4,14,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\ClientHousekeepingService.java,org.apache.rocketmq.proxy.remoting.ClientHousekeepingService,,3,19,6
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\mqclient\MQClientAPIExtTest.java,org.apache.rocketmq.proxy.service.mqclient.MQClientAPIExtTest,,43,211,17
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\BrokerStatsData.java,org.apache.rocketmq.remoting.protocol.body.BrokerStatsData,,2,23,6
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyRemotingClientTest.java,org.apache.rocketmq.remoting.netty.NettyRemotingClientTest$Anonymous3,,1,4,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\transaction\ClusterTransactionService.java,org.apache.rocketmq.proxy.service.transaction.ClusterTransactionService,,16,205,36
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\NettyRemotingClientTest.java,org.apache.rocketmq.remoting.netty.NettyRemotingClientTest$Anonymous1,,3,8,1
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\AbstractStartAndShutdown.java,org.apache.rocketmq.common.utils.AbstractStartAndShutdown$Anonymous2,,1,7,2
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\WaitNotifyObject.java,org.apache.rocketmq.store.ha.WaitNotifyObject,,3,80,16
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\SendMessageCallback.java,org.apache.rocketmq.broker.processor.SendMessageCallback,,2,3,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\listener\ConsumeOrderlyStatus.java,org.apache.rocketmq.client.consumer.listener.ConsumeOrderlyStatus,,0,5,0
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\AbstractStartAndShutdown.java,org.apache.rocketmq.common.utils.AbstractStartAndShutdown$Anonymous1,,1,7,2
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\message\PrintMessageSubCommand.java,org.apache.rocketmq.tools.command.message.PrintMessageSubCommand,,12,121,26
C:\oodass1\projects\rocketmq\namesrv\src\main\java\org\apache\rocketmq\namesrv\routeinfo\RouteInfoManager.java,org.apache.rocketmq.namesrv.routeinfo.BrokerAddrInfo,,1,48,14
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\ExportRocksDBConfigToJsonRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.ExportRocksDBConfigToJsonRequestHeader,,4,51,5
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\stats\BrokerStatsManager.java,org.apache.rocketmq.store.stats.BrokerStatsManager,,17,601,98
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\timer\Slot.java,org.apache.rocketmq.store.timer.Slot,,0,22,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\controller\admin\CleanControllerBrokerDataRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.controller.admin.CleanControllerBrokerDataRequestHeader,,5,53,15
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\ResumeCheckHalfMessageRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.ResumeCheckHalfMessageRequestHeader,,4,21,6
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\body\ConsumerRunningInfoTest.java,org.apache.rocketmq.remoting.protocol.body.ConsumerRunningInfoTest,,8,49,5
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\common\AddressTest.java,org.apache.rocketmq.proxy.common.AddressTest,,3,25,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\GetMinOffsetResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.GetMinOffsetResponseHeader,,2,11,3
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\hook\CheckForbiddenHook.java,org.apache.rocketmq.client.hook.CheckForbiddenHook,,1,4,2
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\consumer\DefaultMQPushConsumerImplTest.java,org.apache.rocketmq.client.impl.consumer.DefaultMQPushConsumerImplTest,,52,495,47
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\model\Acl.java,org.apache.rocketmq.auth.authorization.model.Acl,,8,71,18
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\attribute\CQType.java,org.apache.rocketmq.common.attribute.CQType,,0,1,0
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\UpdateAclRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.UpdateAclRequestHeader,,2,16,5
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\ForbiddenType.java,org.apache.rocketmq.remoting.protocol.ForbiddenType,,0,7,0
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\CommitLogDispatcher.java,org.apache.rocketmq.store.CommitLogDispatcher,,1,3,1
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\netty\MockChannelPromise.java,org.apache.rocketmq.remoting.netty.MockChannelPromise,,6,99,32
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\pop\AckMsgTest.java,org.apache.rocketmq.store.pop.AckMsgTest,,2,23,1
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\subscription\CustomizedRetryPolicy.java,org.apache.rocketmq.remoting.protocol.subscription.CustomizedRetryPolicy,,2,27,8
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\broker\BrokerStatusSubCommand.java,org.apache.rocketmq.tools.command.broker.BrokerStatusSubCommand,,11,62,14
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\topic\UpdateTopicSubCommand.java,org.apache.rocketmq.tools.command.topic.UpdateTopicSubCommand,,10,124,18
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\metrics\DefaultStoreMetricsConstant.java,org.apache.rocketmq.store.metrics.DefaultStoreMetricsConstant,,0,29,0
C:\oodass1\projects\rocketmq\openmessaging\src\main\java\io\openmessaging\rocketmq\producer\AbstractOMSProducer.java,io.openmessaging.rocketmq.producer.AbstractOMSProducer,,19,82,22
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\broker\CleanExpiredCQSubCommandTest.java,org.apache.rocketmq.tools.command.broker.CleanExpiredCQSubCommandTest,,7,12,2
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\filter\ConsumerFilterManagerTest.java,org.apache.rocketmq.broker.filter.ConsumerFilterManagerTest,,5,138,17
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\SqlFilter.java,org.apache.rocketmq.filter.SqlFilter,,4,8,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\GetConsumerListByGroupRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.GetConsumerListByGroupRequestHeader,,4,14,4
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\BrokerStartup.java,org.apache.rocketmq.broker.BrokerStartup$SystemConfigFileHelper,,2,22,5
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\action\RocketMQActionTest.java,org.apache.rocketmq.common.action.RocketMQActionTest$DemoClass,,1,2,0
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\NotificationProcessor.java,org.apache.rocketmq.broker.processor.NotificationProcessor,,23,159,43
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\config\ConfigRocksDBStorage.java,org.apache.rocketmq.common.config.ConfigRocksDBStorage,,14,142,37
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\command\broker\DeleteExpiredCommitLogSubCommand.java,org.apache.rocketmq.tools.command.broker.DeleteExpiredCommitLogSubCommand,,7,47,9
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRemotingServer.java,org.apache.rocketmq.remoting.netty.NettyRemotingServer$Anonymous2,,2,13,2
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\SendMessageRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.SendMessageRequestHeader,,8,126,36
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\ConsumerSendMsgBackRequestHeader.java,org.apache.rocketmq.remoting.protocol.header.ConsumerSendMsgBackRequestHeader,,5,56,16
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\RocketMQSerializableTest.java,org.apache.rocketmq.remoting.protocol.RocketMQSerializableTest,,10,147,9
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\DefaultMessageStore.java,org.apache.rocketmq.store.DefaultMessageStore$CleanCommitLogService,,7,224,55
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\AbstractProcessor.java,org.apache.rocketmq.proxy.processor.AbstractProcessor,,5,14,3
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\queue\QueueTestBase.java,org.apache.rocketmq.store.queue.QueueTestBase,,11,64,9
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\producer\selector\SelectMessageQueueByMachineRoom.java,org.apache.rocketmq.client.producer.selector.SelectMessageQueueByMachineRoom,,3,12,3
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\compression\CompressionType.java,org.apache.rocketmq.common.compression.CompressionType,,1,46,15
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainerStartup.java,org.apache.rocketmq.container.BrokerContainerStartup$SystemConfigFileHelper,,2,22,5
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\admin\api\BrokerOperatorResult.java,org.apache.rocketmq.tools.admin.api.BrokerOperatorResult,,0,19,5
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\netty\NettyRemotingServer.java,org.apache.rocketmq.remoting.netty.NettyRemotingServer$Anonymous1,,2,5,1
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\factory\ProducerFactory.java,org.apache.rocketmq.test.factory.ProducerFactory,,2,14,2
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authentication\enums\UserStatus.java,org.apache.rocketmq.auth.authentication.enums.UserStatus,,2,21,6
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\TransactionProcessor.java,org.apache.rocketmq.proxy.processor.TransactionProcessor,,10,33,8
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\BrokerSyncInfo.java,org.apache.rocketmq.remoting.protocol.BrokerSyncInfo,,1,31,8
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java,org.apache.rocketmq.broker.offset.ConsumerOrderInfoManager,,11,434,55
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\statistics\StatisticsItemScheduledPrinter.java,org.apache.rocketmq.common.statistics.StatisticsItemScheduledPrinter$Anonymous1,,2,7,2
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\grpc\v2\ClusterGrpcIT.java,org.apache.rocketmq.test.grpc.v2.ClusterGrpcIT,,11,55,13
C:\oodass1\projects\rocketmq\openmessaging\src\test\java\io\openmessaging\rocketmq\consumer\PullConsumerImplTest.java,io.openmessaging.rocketmq.consumer.PullConsumerImplTest,,15,40,3
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\AsyncTraceDispatcher.java,org.apache.rocketmq.client.trace.AsyncTraceDispatcher$AsyncDataSendTask,,13,114,23
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\compression\Compressor.java,org.apache.rocketmq.common.compression.Compressor,,1,4,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\JraftConfig.java,org.apache.rocketmq.common.JraftConfig,,0,54,15
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\namesrv\GetNamesrvConfigCommandTest.java,org.apache.rocketmq.tools.command.namesrv.GetNamesrvConfigCommandTest,,10,22,4
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ClientChannelAttributeHelper.java,org.apache.rocketmq.broker.client.ClientChannelAttributeHelper,,3,47,16
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\offset\OffsetResetForPopIT.java,org.apache.rocketmq.test.offset.OffsetResetForPopIT,,21,232,50
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\statistics\StatisticsItemScheduledIncrementPrinter.java,org.apache.rocketmq.common.statistics.StatisticsItemScheduledIncrementPrinter$Anonymous2,,4,12,3
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\statistics\StatisticsItemScheduledIncrementPrinter.java,org.apache.rocketmq.common.statistics.StatisticsItemScheduledIncrementPrinter$Anonymous1,,6,23,7
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\cert\TlsCertificateManager.java,org.apache.rocketmq.proxy.service.cert.TlsCertificateManager$CertKeyFileWatchListener,,3,29,8
